ID	sex	age	PC1	PC2	PC3
1809	0	57	-13.5681	5.43229	-3.1827
1904	1	49	-14.8531	5.15192	-1.95457
2533	0	66	-11.794	5.14524	-0.645847
3032	0	57	-12.311	1.44238	0.439256
3364	1	66	-10.6777	2.60037	-0.30002
453	1	69	-11.3401	4.1681	-0.0930215
1403	0	45	-13.6755	3.43706	0.633562
1310	0	53	-11.946	5.08353	-3.37294
473	1	55	-9.6849	2.26212	-1.4055
428	0	53	-13.7461	4.32691	-3.72294
3631	0	52	-11.9479	1.28596	-1.57303
2950	0	51	-11.7818	4.22406	2.67462
2018	1	63	-10.6591	5.36291	0.872082
546	0	65	-10.9843	3.29205	-0.916226
1829	1	58	-13.512	3.89079	-1.52782
2303	1	59	-9.99989	4.42846	-1.03673
3761	1	49	-10.3755	5.62806	-1.87239
840	1	44	-11.1007	2.70603	-2.37775
556	1	57	-14.2571	2.27855	-3.67809
1693	0	54	-12.3038	1.44637	-1.1008
425	1	62	-12.5861	2.57726	-2.25794
3770	1	61	-12.6107	2.83796	-0.0232995
2281	0	58	-11.8268	2.25017	-0.707888
3831	1	70	-10.0204	5.54106	-2.47977
1488	1	64	-9.87518	3.10208	-0.660051
2179	1	59	-12.1707	7.05782	-0.730137
1417	1	59	-12.2309	6.07914	-2.2674
1239	0	52	-13.093	5.11862	-3.75838
3075	0	55	-12.0129	5.33615	-3.61269
7	0	54	-12.079	4.35945	-3.48378
212	1	64	-9.00143	1.98336	-1.25999
857	0	55	-14.3234	2.22808	0.836716
1078	1	46	-14.2086	4.84292	0.0144275
3802	1	64	-12.6338	6.36162	-1.81188
2319	0	48	-10.9055	5.54674	-1.46159
3180	0	63	-9.76748	5.10711	-0.504059
3335	1	58	-11.9598	3.45368	-1.19409
569	1	63	-11.0732	4.40006	0.655753
2016	0	59	-12.3915	1.65698	-4.95101
3558	0	41	-9.65447	3.48426	-0.593585
2389	0	64	-13.427	1.5945	-2.35802
2631	0	52	-12.9005	2.61036	-2.70941
1742	1	50	-12.8671	4.2635	0.0502687
1538	1	50	-12.4085	4.42697	1.01763
1715	0	41	-12.3512	3.09895	-1.84053
3194	1	69	-12.8749	4.3529	-3.23757
2383	1	45	-12.2204	3.60883	0.49646
612	1	55	-9.78254	5.59404	0.761615
721	0	66	-15.0028	4.74646	-2.05849
2330	0	50	-9.72055	3.39324	-3.58457
1115	0	66	-11.1257	2.85816	0.825901
782	0	49	-14.0774	4.01899	-1.23778
1886	0	42	-14.5529	3.89801	-3.84923
1529	1	60	-14.1352	4.96265	-3.5228
2472	0	55	-14.4818	3.85077	-0.720636
1934	0	51	-14.5857	0.910716	-1.48284
1253	1	62	-12.7246	4.39339	-1.33844
1651	1	57	-11.4952	3.30438	-4.3448
3155	1	49	-12.0284	5.3143	-1.86943
2364	0	50	-13.5393	1.44355	-1.78315
3626	0	42	-13.5888	3.76565	-1.47162
2934	0	40	-10.7051	4.887	-0.747018
2708	1	56	-13.5067	4.60213	-0.354717
2420	1	69	-9.63973	4.9335	-1.12703
1193	1	60	-13.531	4.06381	-2.69494
1949	1	56	-10.6321	3.84368	-0.935705
348	0	63	-11.1815	3.65047	-0.165086
3030	1	58	-13.4222	4.22321	-2.34659
3820	1	50	-12.9415	2.4783	-3.55999
2608	0	41	-13.2371	4.0414	-2.57853
681	0	65	-11.9593	2.71755	-1.44847
668	1	67	-14.2449	3.59838	-1.37842
1023	0	45	-12.0883	4.00137	-0.93184
777	0	54	-11.9021	4.50015	1.79799
414	1	41	-10.0574	-0.161484	-0.255132
2059	0	49	-14.4022	3.56149	-0.234484
2922	1	66	-10.1548	4.80796	0.950768
1011	0	56	-14.8421	2.21092	-1.25831
468	0	65	-12.0969	5.55607	0.515176
2937	1	68	-12.0268	5.16142	-4.21738
3424	0	61	-12.9743	4.06545	-3.06084
897	0	60	-15.4122	4.3946	-2.12487
9	1	52	-13.2576	3.03358	0.109718
3941	1	65	-12.6231	2.32105	-2.18645
3372	0	51	-9.5972	4.86508	-1.80224
3529	1	65	-10.5374	1.53667	-0.856842
1391	1	66	-13.2809	3.41642	0.682021
2536	0	54	-15.3052	3.7067	-0.104767
1753	0	58	-12.4488	5.66219	-0.229599
1896	1	56	-13.4768	2.05468	1.23191
2366	1	47	-10.7758	3.60761	-3.41105
3216	0	59	-9.44538	2.85218	0.331438
3534	1	66	-11.9286	1.28234	0.239051
2522	1	55	-12.9781	4.19122	-3.73885
2209	0	63	-11.2208	3.45286	-3.63688
235	1	53	-14.0797	5.12211	-2.28203
134	1	67	-14.2948	5.13588	-2.6025
845	1	55	-12.7511	2.2512	0.17903
138	1	61	-13.1982	5.61004	-1.44279
3437	0	47	-11.9095	4.64038	1.83086
3305	0	42	-10.9289	0.819454	-3.28134
742	0	47	-11.2392	4.65866	-4.72942
2895	1	41	-11.918	1.96824	-6.3203
3172	1	57	-12.7327	5.97378	-2.50498
596	1	53	-13.6902	2.78179	-0.820105
666	1	55	-11.2727	5.49331	-3.37397
499	0	41	-10.2795	2.0366	0.534816
576	0	58	-11.3775	2.66704	0.472066
3042	0	60	-10.7568	4.47519	-3.79779
1947	0	45	-9.86998	3.81191	-1.57788
1482	0	56	-9.86751	4.49975	-0.738253
908	0	55	-11.4867	4.68766	-0.914347
3360	1	63	-13.8587	5.33704	-4.43594
2073	1	60	-13.5594	4.90978	0.435885
3981	1	52	-11.0092	1.65538	-1.48715
1490	1	59	-13.4299	4.24248	-1.02584
649	1	60	-11.5964	2.05363	-0.997289
3879	1	61	-13.1218	3.11398	-2.89314
3557	0	41	-12.2973	5.98819	-4.69767
1408	1	63	-11.8346	0.336386	-1.63353
2226	1	46	-13.8616	2.89226	-0.249555
725	1	67	-11.751	2.82614	0.0274049
3101	0	49	-13.4547	1.69787	-2.74686
1681	1	54	-11.556	3.12541	0.901154
352	1	58	-14.772	4.67895	-1.79334
2043	1	48	-11.3734	3.84829	-2.22483
3483	1	44	-13.4746	4.22933	-1.62239
395	0	53	-12.0516	-0.115182	-0.351043
2393	0	63	-16.0471	-0.119004	0.536019
2735	1	63	-12.9749	0.457939	-1.61378
975	1	44	-13.1801	3.82755	-1.751
1181	1	64	-12.0213	2.62652	-3.27334
1075	0	69	-10.9855	4.06157	-1.95696
1154	0	61	-12.9742	5.44205	-0.227372
3973	0	42	-12.7166	5.22643	-2.39443
3259	1	58	-13.3439	0.095004	-1.51757
773	0	61	-12.8743	1.77356	-0.309905
3906	0	58	-13.0107	4.92288	-3.56072
1456	0	69	-12.0176	4.38477	-2.48003
1406	0	43	-9.88532	3.4707	-2.60228
708	1	57	-10.049	2.07824	-0.518703
826	0	61	-11.9476	1.31956	-3.34675
3348	0	55	-11.5652	2.6238	-1.68251
561	1	67	-10.9987	1.46676	-2.30736
2770	0	49	-11.2741	2.53141	-3.79105
1369	1	70	-14.5132	4.90737	0.107079
1897	0	61	-12.3117	5.34323	-2.57959
883	0	42	-11.5882	2.9363	-0.927451
2987	1	60	-11.5471	4.89484	-0.0897691
2784	0	61	-12.0314	3.49681	-0.396307
828	1	56	-11.7912	5.28759	0.00133939
548	1	56	-12.4434	2.93055	-3.11179
2816	0	59	-12.9312	5.98146	-2.90668
1378	0	55	-12.1438	5.89226	-5.17471
609	1	54	-10.9463	4.04474	-1.69793
607	1	65	-13.8062	7.04519	-3.19128
3564	0	57	-14.221	3.17749	-1.15404
2055	1	68	-13.1387	1.79196	-0.600434
2028	1	59	-12.601	4.8844	-2.41223
1556	0	48	-8.79112	-0.679581	-0.556193
3426	0	65	-10.4224	4.31443	-2.04816
241	0	63	-13.573	5.65557	-3.42902
397	1	60	-14.0195	6.67861	-2.35029
2696	1	68	-13.8591	3.05702	-3.44899
3444	0	65	-12.9315	3.71504	-0.740587
3043	0	62	-15.1696	3.63819	-1.62257
746	1	61	-10.758	4.41803	-2.35885
2003	0	58	-12.2049	3.5288	-1.34542
982	0	66	-11.0495	4.47227	-2.02538
2037	1	65	-11.8567	2.21166	-2.05946
2423	1	62	-11.2781	2.97333	2.9119
3657	1	47	-12.0776	3.87422	-3.6889
2136	0	45	-12.1359	2.76277	-0.464085
3916	0	65	-7.92814	3.4255	1.4589
3656	0	50	-14.7071	5.85468	-2.66243
85	0	56	-10.4168	3.43294	-0.0254024
3847	0	57	-12.634	4.51498	-1.70503
1991	0	41	-12.2657	2.99856	-1.86495
1446	0	63	-12.5328	4.5384	-2.99743
3902	0	43	-10.8107	5.70776	-3.03659
880	1	58	-14.0667	2.69544	-2.48907
2814	0	54	-11.9613	2.93861	-1.04183
2369	1	63	-12.451	2.74975	-2.23041
2	0	45	-13.8999	6.27562	0.341121
1364	1	57	-12.2529	6.77293	-0.0460677
1365	0	62	-10.9762	5.5	-0.806391
1029	0	43	-10.7201	5.20855	-1.80863
510	1	66	-11.4004	5.1939	-1.9068
459	0	56	-13.4222	2.62886	-2.40863
2694	1	57	-9.83584	2.88647	-0.648421
3306	1	49	-12.9088	5.03698	-2.56243
1669	1	61	-14.3934	2.78021	-3.41787
193	1	65	-13.6251	5.23079	-3.34367
258	1	62	-11.1986	7.36527	-3.02501
795	1	61	-12.0476	4.80145	0.26486
2549	1	61	-14.6864	5.91911	-4.50284
1648	0	56	-9.47153	2.71872	-1.49748
2787	1	47	-12.1957	5.24775	-1.30499
2413	1	45	-11.8905	5.07646	1.21779
3197	0	62	-13.9898	2.72978	-1.30009
3443	1	57	-12.541	6.80915	-0.813786
3584	0	63	-10.9681	4.27567	-0.155598
3062	1	46	-15.0462	1.99667	-3.03475
2382	0	67	-11.6269	4.03495	0.00438033
3147	0	41	-11.6476	2.6547	-2.43395
1775	1	61	-12.2689	5.74333	-2.35557
3249	0	44	-14.2796	2.73396	-1.36215
2361	1	58	-10.8404	2.74568	-3.01701
1760	0	58	-11.7226	1.23005	-3.17035
2564	1	60	-13.6208	2.96589	-0.195225
1608	0	59	-15.9544	2.20241	-5.08226
3559	0	56	-11.4012	2.52556	-2.54067
2103	1	66	-12.5377	2.97411	-1.72643
2449	0	52	-13.6152	3.18903	0.243338
2481	1	66	-13.3654	3.82951	-2.28267
158	1	60	-13.3391	6.96431	-1.82215
2894	0	68	-12.8113	5.07441	-1.0482
1895	0	46	-13.8893	5.24372	-3.13098
441	0	63	-12.5653	2.63247	-1.00295
1720	1	63	-12.2045	2.84227	-1.20114
943	1	45	-12.8785	4.53814	-1.76503
1349	1	62	-12.7314	5.01716	-0.874987
2604	1	65	-11.8222	5.04058	-1.35532
2185	1	43	-12.6804	6.59444	-0.999486
1432	0	63	-11.6329	4.36081	0.182373
3648	1	62	-14.7799	3.41866	-4.45713
3715	1	65	-13.0175	5.21635	-2.20413
2785	1	42	-9.9163	3.89793	-0.653894
648	0	68	-9.93767	3.43005	-0.94231
2169	1	61	-13.3075	3.96419	1.17652
80	1	64	-13.1818	2.29475	-4.19521
679	0	66	-12.3046	4.75832	-4.14824
2343	1	68	-11.6558	4.5537	-0.627662
579	0	57	-12.4861	4.18813	0.752548
2254	1	41	-13.3816	4.4734	-0.776721
2657	0	65	-14.5445	1.56744	-2.35947
2311	0	51	-11.0562	4.19034	1.03326
3554	0	60	-12.7508	4.15306	-1.33906
371	1	58	-12.4196	2.97501	-1.45646
3152	0	65	-12.8876	4.69256	-2.36343
1847	1	42	-12.952	1.39222	-0.0125825
3669	1	46	-11.4754	2.63829	-0.446303
1096	1	61	-13.1893	3.02392	0.923957
1950	0	62	-10.3543	5.43202	-1.26097
3953	0	60	-13.2817	4.92059	-0.424971
2945	0	62	-12.0361	5.03445	-1.89636
3270	1	42	-15.0336	1.99397	-2.84889
3504	0	47	-11.586	2.82341	0.00226454
872	1	63	-9.13454	5.54301	1.29016
1927	0	62	-9.46634	4.65927	-3.17257
1995	1	64	-12.8135	2.53552	-1.15702
3612	0	65	-9.84408	5.23676	-2.12088
2699	1	41	-6.94501	4.27109	-2.60817
94	1	55	-10.4691	4.63333	-2.1138
2551	0	51	-11.5244	2.02896	-0.921057
1855	0	49	-11.911	2.44044	-3.92696
2316	1	56	-13.8747	2.70765	-1.19374
2060	1	60	-14.16	3.56064	-0.794828
1448	1	68	-12.8468	1.77674	-1.77175
274	1	63	-9.86212	2.97698	-1.00473
2686	0	51	-14.7199	4.19547	-1.1342
3462	0	55	-12.4763	2.02444	-2.455
1672	1	63	-12.1504	4.29313	-1.96008
1938	0	70	-14.4258	3.45791	-2.19786
3907	0	68	-10.749	0.785749	-1.72333
3369	0	63	-11.8537	1.95009	-1.05754
2106	0	63	-9.90979	3.09519	0.867454
1694	0	58	-13.5605	9.46447	-0.220367
2232	1	68	-12.6159	3.508	-2.90909
1095	0	63	-12.8186	4.72494	-3.45288
422	0	61	-13.8979	5.2855	-0.373424
1615	0	69	-12.7039	3.07892	-2.99666
322	1	46	-14.413	5.8321	-1.30839
2176	1	66	-12.0369	4.79717	-2.72645
2019	1	61	-11.4698	3.71982	-0.350853
3742	0	60	-14.7464	3.27814	-1.15981
3029	0	69	-13.4048	2.84004	-0.871236
2733	1	58	-12.1045	4.0626	-1.2681
282	1	42	-13.7066	2.47818	-4.16184
2626	0	53	-12.3255	1.70888	0.646115
1024	0	49	-13.4533	2.16916	-0.966201
1845	1	49	-13.4901	5.32334	-0.330566
243	1	58	-12.0673	4.36192	-1.22588
3104	1	64	-13.497	4.35778	-1.33108
3576	1	59	-12.3688	2.653	-1.04308
1014	0	59	-13.9189	4.91971	-2.38042
1424	1	61	-14.7954	4.32031	-2.71614
2554	1	48	-12.4457	4.93088	-0.802675
1098	0	54	-14.3349	2.31996	0.804275
181	1	45	-13.3471	2.93384	-3.44613
2057	0	49	-13.8888	1.53733	-3.63694
3827	1	55	-13.6218	3.37377	-1.91996
2804	0	44	-13.4994	3.85149	-1.95516
757	0	57	-9.96246	4.76276	-2.39302
1041	1	69	-12.6436	2.89279	-0.277725
1264	0	68	-12.5778	3.04041	-0.798636
933	0	48	-15.0568	3.46508	-1.99929
2207	0	60	-15.0178	3.12586	-4.26218
3877	1	66	-12.5754	3.65695	-2.53615
3582	1	46	-11.3499	4.91232	-1.51948
3856	0	48	-11.1866	3.68835	-3.6007
3880	1	67	-11.5837	4.93899	-2.35249
2594	1	60	-14.6692	2.49864	-2.61932
103	0	65	-11.5597	1.83916	-2.64298
347	0	67	-8.60325	3.85217	0.816631
748	0	65	-11.5119	2.96232	-3.0035
961	1	65	-9.96328	3.6728	-1.29904
3566	0	63	-8.65686	5.09297	-0.528256
3453	0	60	-14.1407	3.44249	-2.37416
2775	1	60	-14.1088	5.30453	-1.53133
3452	1	54	-12.0424	4.31603	-2.95586
3791	1	51	-13.3093	3.9927	-0.74023
1334	1	47	-15.1589	5.3572	-3.32046
452	1	44	-14.1142	4.92717	-1.18771
3568	1	43	-14.4847	3.57337	-1.85473
719	1	62	-13.3094	1.90762	-0.829267
1050	0	54	-11.6134	2.94615	-0.0687207
2500	1	57	-11.8278	4.49319	-0.547463
363	1	61	-14.5348	3.2773	0.38983
3650	1	53	-11.6193	4.60985	-2.03706
1723	1	57	-12.3846	3.35671	-2.41299
207	1	60	-11.9925	3.50078	-1.51166
853	0	50	-14.9024	5.35854	-4.13394
2084	1	56	-11.196	5.435	-4.28451
2391	0	49	-11.1794	5.42342	-3.36415
3393	0	40	-12.4284	4.01789	-1.61419
2587	1	45	-12.3722	4.24404	-0.350124
3623	0	53	-12.8615	4.1003	0.427768
1411	0	61	-15.0248	3.57539	-1.70007
26	0	48	-9.56531	3.33684	-1.52843
692	0	62	-12.8831	2.20728	0.491776
313	1	59	-13.3246	4.66105	-2.31725
217	0	63	-11.2282	5.90281	-4.72259
950	0	63	-13.7882	4.52038	-3.51877
799	0	61	-12.5214	2.91254	-5.24902
485	0	60	-15.3552	2.82073	-0.366604
1747	0	41	-12.1301	4.10474	-1.14115
3468	0	54	-11.8847	3.79799	-3.08769
2542	0	59	-13.6219	3.29801	-1.20989
150	0	44	-12.5153	2.42271	-3.94997
2648	0	50	-13.6466	4.60137	-1.03119
245	1	69	-13.4772	6.29816	-0.753552
423	1	58	-12.4945	4.71135	-3.21161
2768	0	62	-13.607	5.10389	-0.670832
3389	0	55	-11.287	3.56045	0.0683861
3163	1	42	-12.3461	3.1391	-1.22515
1778	0	61	-11.9932	3.09845	-3.03455
3382	0	54	-11.8891	5.26793	-1.63495
3817	0	46	-14.5147	2.75423	-2.27726
3653	1	44	-11.7511	3.94485	0.643892
1520	1	49	-12.7446	3.87556	-1.88321
1814	0	64	-10.8599	5.9388	-2.14909
3672	0	60	-13.4255	4.15167	-2.19729
3722	1	48	-13.4232	3.82806	-2.26478
1461	1	60	-10.8933	1.87993	-1.63216
1649	0	46	-13.0643	3.45388	-1.7045
1116	0	62	-13.2075	7.20848	-0.911098
3845	0	63	-9.51147	3.29967	-1.87171
500	1	49	-12.7129	2.37816	-1.18471
824	0	59	-10.1567	2.05569	0.163941
2053	1	64	-14.5887	2.39969	-4.45498
312	0	55	-11.6947	3.52407	-1.92031
3935	0	65	-13.6383	2.84534	-5.29928
1312	1	52	-13.6159	2.90374	-0.824616
1711	0	47	-12.9253	3.30576	-1.46137
286	0	56	-11.5773	4.72206	0.0531114
2271	0	57	-12.2536	4.18966	1.25067
2585	0	66	-11.0744	4.14458	-0.341945
1242	0	57	-12.3991	3.49994	-4.08961
2414	0	69	-13.0636	3.4113	2.31863
2392	0	64	-11.4643	3.98863	-3.00923
3227	1	55	-11.3395	2.82658	-3.16393
2763	0	62	-12.9491	2.65976	-3.05079
400	0	63	-14.1974	4.86462	-2.4045
2202	0	62	-11.8976	6.12176	-0.985253
2914	1	50	-10.9131	1.73918	-2.11197
2121	0	55	-14.3028	6.09234	-4.37429
1457	1	63	-14.7394	3.57311	1.20235
3779	0	42	-11.4822	2.89949	-1.75409
1476	1	60	-13.2542	2.12745	-1.02492
720	1	62	-12.1207	3.41479	0.511429
2953	0	49	-12.409	3.15133	-2.7312
1266	0	53	-10.3142	5.26012	-0.576885
768	1	51	-14.7654	3.33548	-2.27091
540	0	69	-11.1182	2.96421	-1.74108
125	1	47	-11.5782	4.58817	0.877065
2687	0	56	-12.3952	3.35841	0.840425
2855	0	67	-16.1496	5.08265	-2.78748
2168	1	63	-11.4263	5.59457	1.1608
131	0	63	-12.6979	5.69523	-1.36285
1665	0	57	-17.0865	4.72269	-1.25721
1229	0	60	-13.5286	4.51343	-4.23109
1725	0	53	-15.2765	6.31294	-0.53852
841	1	42	-10.4284	3.76917	-0.332911
1716	0	53	-12.5994	2.6717	-1.74433
843	0	68	-13.5905	2.6191	-3.10102
3592	1	69	-13.5688	2.52642	-0.847694
3662	0	46	-12.1463	2.6503	0.952863
905	1	46	-13.2843	6.34183	-0.84784
3491	1	65	-13.3229	3.46147	-1.14712
1313	0	42	-12.8234	3.64195	-3.97359
3355	0	44	-11.4311	3.14561	-2.04312
926	1	46	-12.8803	0.520169	-1.87899
1444	1	42	-10.6791	4.77068	-0.44511
1564	0	65	-10.7753	5.47102	-3.11966
2152	1	59	-14.5882	4.44987	-2.18766
1863	0	63	-13.0473	3.4472	-2.23567
169	1	60	-10.7085	5.32175	-3.84184
2919	0	53	-12.1249	3.13295	-0.876608
2620	1	68	-13.4636	3.38079	-5.86838
2118	0	51	-13.5721	2.19749	-1.70106
2673	1	67	-14.559	2.19071	-0.53202
716	0	62	-13.4781	4.69927	-3.20055
2591	0	43	-8.75941	1.45768	1.24736
1111	0	49	-13.4839	4.26933	-1.87627
3343	1	41	-13.8518	4.15778	-2.09311
3445	0	67	-11.934	0.262281	2.17355
2932	1	51	-13.74	2.46057	-0.517999
402	0	61	-12.499	5.26882	-4.50877
3695	1	54	-13.2365	4.53981	-1.25339
2307	0	55	-14.5195	4.48781	-3.64655
789	1	59	-12.9752	3.30312	-4.09231
1554	0	50	-8.01345	1.93567	2.04232
1670	1	62	-12.3214	3.23158	-1.52319
1395	0	64	-13.6616	4.46601	-1.88283
444	1	62	-10.7416	2.39642	-3.62378
3209	0	48	-12.1543	2.88143	0.45944
2063	1	66	-12.5349	2.26738	-0.954469
3786	1	57	-14.0826	4.58532	-0.188833
1303	0	50	-13.1332	4.99274	-0.829756
530	0	69	-11.698	2.1052	-2.31219
1919	1	55	-9.27414	2.5952	0.910061
1728	0	62	-10.6622	4.34486	-2.97518
2113	0	52	-13.5638	3.51817	-2.76352
3457	0	49	-11.24	4.04212	-0.90732
2529	0	52	-14.2308	6.14151	0.0889174
